symbol,base,quote,exchange,type,active
INJ/BUSD,INJ,BUSD,binance,spot,False
INJ/USDT,INJ,USDT,binance,spot,True
AERGO/BTC,AERGO,BTC,binance,spot,False
AERGO/BUSD,AERGO,BUSD,binance,spot,False
LINK/EUR,LINK,EUR,binance,spot,True
ONE/BUSD,ONE,BUSD,binance,spot,False
EASY/ETH,EASY,ETH,binance,spot,False
AUDIO/BTC,AUDIO,BTC,binance,spot,False
AUDIO/BUSD,AUDIO,BUSD,binance,spot,False
AUDIO/USDT,AUDIO,USDT,binance,spot,True
CTK/BNB,CTK,BNB,binance,spot,True
CTK/BTC,CTK,BTC,binance,spot,True
CTK/BUSD,CTK,BUSD,binance,spot,False
CTK/USDT,CTK,USDT,binance,spot,True
BCHUP/USDT,BCHUP,USDT,binance,spot,False
BCHDOWN/USDT,BCHDOWN,USDT,binance,spot,False
BOT/BTC,BOT,BTC,binance,spot,False
BOT/BUSD,BOT,BUSD,binance,spot,False
ETH/BRL,ETH,BRL,binance,spot,True
DOT/EUR,DOT,EUR,binance,spot,True
AKRO/BTC,AKRO,BTC,binance,spot,False
AKRO/USDT,AKRO,USDT,binance,spot,False
KP3R/BNB,KP3R,BNB,binance,spot,False
KP3R/BUSD,KP3R,BUSD,binance,spot,False
AXS/BNB,AXS,BNB,binance,spot,False
AXS/BTC,AXS,BTC,binance,spot,True
AXS/BUSD,AXS,BUSD,binance,spot,False
AXS/USDT,AXS,USDT,binance,spot,True
HARD/BNB,HARD,BNB,binance,spot,False
HARD/BTC,HARD,BTC,binance,spot,False
HARD/BUSD,HARD,BUSD,binance,spot,False
HARD/USDT,HARD,USDT,binance,spot,False
BNB/BRL,BNB,BRL,binance,spot,True
LTC/EUR,LTC,EUR,binance,spot,True
RENBTC/BTC,RENBTC,BTC,binance,spot,False
RENBTC/ETH,RENBTC,ETH,binance,spot,False
DNT/BUSD,DNT,BUSD,binance,spot,False
DNT/USDT,DNT,USDT,binance,spot,False
SLP/ETH,SLP,ETH,binance,spot,False
ADA/EUR,ADA,EUR,binance,spot,True
LTC/NGN,LTC,NGN,binance,spot,False
CVP/ETH,CVP,ETH,binance,spot,False
CVP/BUSD,CVP,BUSD,binance,spot,False
STRAX/BTC,STRAX,BTC,binance,spot,False
STRAX/ETH,STRAX,ETH,binance,spot,False
STRAX/BUSD,STRAX,BUSD,binance,spot,False
STRAX/USDT,STRAX,USDT,binance,spot,True
FOR/BTC,FOR,BTC,binance,spot,False
FOR/BUSD,FOR,BUSD,binance,spot,False
UNFI/BNB,UNFI,BNB,binance,spot,False
UNFI/BTC,UNFI,BTC,binance,spot,False
UNFI/BUSD,UNFI,BUSD,binance,spot,False
UNFI/USDT,UNFI,USDT,binance,spot,False
FRONT/ETH,FRONT,ETH,binance,spot,False
FRONT/BUSD,FRONT,BUSD,binance,spot,False
BCHA/BUSD,BCHA,BUSD,binance,spot,False
ROSE/BTC,ROSE,BTC,binance,spot,True
ROSE/BUSD,ROSE,BUSD,binance,spot,False
ROSE/USDT,ROSE,USDT,binance,spot,True
AVAX/TRY,AVAX,TRY,binance,spot,True
BUSD/BRL,BUSD,BRL,binance,spot,False
AVA/USDT,AVA,USDT,binance,spot,True
SYS/BUSD,SYS,BUSD,binance,spot,False
XEM/USDT,XEM,USDT,binance,spot,False
HEGIC/ETH,HEGIC,ETH,binance,spot,False
HEGIC/BUSD,HEGIC,BUSD,binance,spot,False
AAVEUP/USDT,AAVEUP,USDT,binance,spot,False
AAVEDOWN/USDT,AAVEDOWN,USDT,binance,spot,False
PROM/BNB,PROM,BNB,binance,spot,False
PROM/BUSD,PROM,BUSD,binance,spot,False
XRP/BRL,XRP,BRL,binance,spot,True
XRP/NGN,XRP,NGN,binance,spot,False
SKL/BTC,SKL,BTC,binance,spot,False
SKL/BUSD,SKL,BUSD,binance,spot,False
SKL/USDT,SKL,USDT,binance,spot,True
BCH/EUR,BCH,EUR,binance,spot,True
YFI/EUR,YFI,EUR,binance,spot,False
ZIL/BIDR,ZIL,BIDR,binance,spot,False
SUSD/BTC,SUSD,BTC,binance,spot,False
SUSD/ETH,SUSD,ETH,binance,spot,False
SUSD/USDT,SUSD,USDT,binance,spot,False
COVER/ETH,COVER,ETH,binance,spot,False
COVER/BUSD,COVER,BUSD,binance,spot,False
GLM/BTC,GLM,BTC,binance,spot,True
GLM/ETH,GLM,ETH,binance,spot,False
GHST/ETH,GHST,ETH,binance,spot,False
GHST/BUSD,GHST,BUSD,binance,spot,False
SUSHIUP/USDT,SUSHIUP,USDT,binance,spot,False
SUSHIDOWN/USDT,SUSHIDOWN,USDT,binance,spot,False
XLMUP/USDT,XLMUP,USDT,binance,spot,False
XLMDOWN/USDT,XLMDOWN,USDT,binance,spot,False
LINK/BRL,LINK,BRL,binance,spot,True
LINK/NGN,LINK,NGN,binance,spot,False
LTC/RUB,LTC,RUB,binance,spot,False
TRX/TRY,TRX,TRY,binance,spot,True
XLM/EUR,XLM,EUR,binance,spot,True
DF/ETH,DF,ETH,binance,spot,False
DF/BUSD,DF,BUSD,binance,spot,False
GRT/BTC,GRT,BTC,binance,spot,True
GRT/ETH,GRT,ETH,binance,spot,False
GRT/USDT,GRT,USDT,binance,spot,True
JUV/BTC,JUV,BTC,binance,spot,False
JUV/BUSD,JUV,BUSD,binance,spot,False
JUV/USDT,JUV,USDT,binance,spot,True
PSG/BTC,PSG,BTC,binance,spot,False
PSG/BUSD,PSG,BUSD,binance,spot,False
PSG/USDT,PSG,USDT,binance,spot,True
BUSD/BVND,BUSD,BVND,binance,spot,False
USDT/BVND,USDT,BVND,binance,spot,False
1INCH/BTC,1INCH,BTC,binance,spot,True
1INCH/USDT,1INCH,USDT,binance,spot,True
REEF/BTC,REEF,BTC,binance,spot,False
REEF/USDT,REEF,USDT,binance,spot,False
OG/BTC,OG,BTC,binance,spot,False
OG/USDT,OG,USDT,binance,spot,True
ATM/BTC,ATM,BTC,binance,spot,False
ATM/USDT,ATM,USDT,binance,spot,True
ASR/BTC,ASR,BTC,binance,spot,False
ASR/USDT,ASR,USDT,binance,spot,True
CELO/BTC,CELO,BTC,binance,spot,True
CELO/USDT,CELO,USDT,binance,spot,True
RIF/BTC,RIF,BTC,binance,spot,False
RIF/USDT,RIF,USDT,binance,spot,True
CHZ/TRY,CHZ,TRY,binance,spot,True
XLM/TRY,XLM,TRY,binance,spot,True
LINK/GBP,LINK,GBP,binance,spot,False
GRT/EUR,GRT,EUR,binance,spot,False
BTCST/BTC,BTCST,BTC,binance,spot,False
BTCST/BUSD,BTCST,BUSD,binance,spot,False
BTCST/USDT,BTCST,USDT,binance,spot,False
TRU/BTC,TRU,BTC,binance,spot,False
TRU/BUSD,TRU,BUSD,binance,spot,False
TRU/USDT,TRU,USDT,binance,spot,True
DEXE/ETH,DEXE,ETH,binance,spot,False
DEXE/BUSD,DEXE,BUSD,binance,spot,False
EOS/EUR,EOS,EUR,binance,spot,False
LTC/BRL,LTC,BRL,binance,spot,True
USDC/BUSD,USDC,BUSD,binance,spot,False
TUSD/BUSD,TUSD,BUSD,binance,spot,False
PAX/BUSD,PAX,BUSD,binance,spot,False
CKB/BTC,CKB,BTC,binance,spot,False
CKB/BUSD,CKB,BUSD,binance,spot,False
CKB/USDT,CKB,USDT,binance,spot,True
TWT/BTC,TWT,BTC,binance,spot,False
TWT/BUSD,TWT,BUSD,binance,spot,False
TWT/USDT,TWT,USDT,binance,spot,True
FIRO/BTC,FIRO,BTC,binance,spot,False
FIRO/ETH,FIRO,ETH,binance,spot,False
FIRO/USDT,FIRO,USDT,binance,spot,False
BETH/ETH,BETH,ETH,binance,spot,False
DOGE/EUR,DOGE,EUR,binance,spot,True
DOGE/TRY,DOGE,TRY,binance,spot,True
DOGE/AUD,DOGE,AUD,binance,spot,False
DOGE/BRL,DOGE,BRL,binance,spot,True
DOT/NGN,DOT,NGN,binance,spot,False
PROS/ETH,PROS,ETH,binance,spot,False
LIT/BTC,LIT,BTC,binance,spot,False
LIT/BUSD,LIT,BUSD,binance,spot,False
LIT/USDT,LIT,USDT,binance,spot,False
BTC/VAI,BTC,VAI,binance,spot,False
BUSD/VAI,BUSD,VAI,binance,spot,False
SFP/BTC,SFP,BTC,binance,spot,False
SFP/BUSD,SFP,BUSD,binance,spot,False
SFP/USDT,SFP,USDT,binance,spot,True
DOGE/GBP,DOGE,GBP,binance,spot,False
DOT/TRY,DOT,TRY,binance,spot,True
FXS/BTC,FXS,BTC,binance,spot,False
FXS/BUSD,FXS,BUSD,binance,spot,False
DODO/BTC,DODO,BTC,binance,spot,False
DODO/BUSD,DODO,BUSD,binance,spot,False
DODO/USDT,DODO,USDT,binance,spot,True
FRONT/BTC,FRONT,BTC,binance,spot,False
EASY/BTC,EASY,BTC,binance,spot,False
CAKE/BTC,CAKE,BTC,binance,spot,True
CAKE/USDT,CAKE,USDT,binance,spot,True
BAKE/BUSD,BAKE,BUSD,binance,spot,False
UFT/ETH,UFT,ETH,binance,spot,False
UFT/BUSD,UFT,BUSD,binance,spot,False
1INCH/BUSD,1INCH,BUSD,binance,spot,False
BAND/BUSD,BAND,BUSD,binance,spot,False
GRT/BUSD,GRT,BUSD,binance,spot,False
IOST/BUSD,IOST,BUSD,binance,spot,False
OMG/BUSD,OMG,BUSD,binance,spot,False
REEF/BUSD,REEF,BUSD,binance,spot,False
ACM/BTC,ACM,BTC,binance,spot,False
ACM/BUSD,ACM,BUSD,binance,spot,False
ACM/USDT,ACM,USDT,binance,spot,True
AUCTION/BTC,AUCTION,BTC,binance,spot,False
AUCTION/BUSD,AUCTION,BUSD,binance,spot,False
PHA/BTC,PHA,BTC,binance,spot,False
PHA/BUSD,PHA,BUSD,binance,spot,False
DOT/GBP,DOT,GBP,binance,spot,False
ADA/TRY,ADA,TRY,binance,spot,True
ADA/BRL,ADA,BRL,binance,spot,True
ADA/GBP,ADA,GBP,binance,spot,False
TVK/BTC,TVK,BTC,binance,spot,False
TVK/BUSD,TVK,BUSD,binance,spot,False
BADGER/BTC,BADGER,BTC,binance,spot,False
BADGER/BUSD,BADGER,BUSD,binance,spot,False
BADGER/USDT,BADGER,USDT,binance,spot,False
FIS/BTC,FIS,BTC,binance,spot,False
FIS/BUSD,FIS,BUSD,binance,spot,False
FIS/USDT,FIS,USDT,binance,spot,False
DOT/BRL,DOT,BRL,binance,spot,False
ADA/AUD,ADA,AUD,binance,spot,False
HOT/TRY,HOT,TRY,binance,spot,True
EGLD/EUR,EGLD,EUR,binance,spot,True
OM/BTC,OM,BTC,binance,spot,False
OM/BUSD,OM,BUSD,binance,spot,False
OM/USDT,OM,USDT,binance,spot,False
POND/BTC,POND,BTC,binance,spot,False
POND/BUSD,POND,BUSD,binance,spot,False
POND/USDT,POND,USDT,binance,spot,True
DEGO/BTC,DEGO,BTC,binance,spot,False
DEGO/BUSD,DEGO,BUSD,binance,spot,False
DEGO/USDT,DEGO,USDT,binance,spot,True
AVAX/EUR,AVAX,EUR,binance,spot,True
BTT/TRY,BTT,TRY,binance,spot,False
CHZ/BRL,CHZ,BRL,binance,spot,False
UNI/EUR,UNI,EUR,binance,spot,False
ALICE/BTC,ALICE,BTC,binance,spot,False
ALICE/BUSD,ALICE,BUSD,binance,spot,False
ALICE/USDT,ALICE,USDT,binance,spot,True
CHZ/BUSD,CHZ,BUSD,binance,spot,False
CHZ/EUR,CHZ,EUR,binance,spot,False
CHZ/GBP,CHZ,GBP,binance,spot,False
BIFI/BNB,BIFI,BNB,binance,spot,False
BIFI/BUSD,BIFI,BUSD,binance,spot,False
LINA/BTC,LINA,BTC,binance,spot,False
LINA/BUSD,LINA,BUSD,binance,spot,False
LINA/USDT,LINA,USDT,binance,spot,False
ADA/RUB,ADA,RUB,binance,spot,False
ENJ/BRL,ENJ,BRL,binance,spot,False
ENJ/EUR,ENJ,EUR,binance,spot,False
MATIC/EUR,MATIC,EUR,binance,spot,False
NEO/TRY,NEO,TRY,binance,spot,True
PERP/BTC,PERP,BTC,binance,spot,False
PERP/BUSD,PERP,BUSD,binance,spot,False
PERP/USDT,PERP,USDT,binance,spot,False
RAMP/BTC,RAMP,BTC,binance,spot,False
RAMP/BUSD,RAMP,BUSD,binance,spot,False
RAMP/USDT,RAMP,USDT,binance,spot,False
SUPER/BTC,SUPER,BTC,binance,spot,True
SUPER/BUSD,SUPER,BUSD,binance,spot,False
SUPER/USDT,SUPER,USDT,binance,spot,True
CFX/BTC,CFX,BTC,binance,spot,True
CFX/BUSD,CFX,BUSD,binance,spot,False
CFX/USDT,CFX,USDT,binance,spot,True
ENJ/GBP,ENJ,GBP,binance,spot,False
EOS/TRY,EOS,TRY,binance,spot,False
LTC/GBP,LTC,GBP,binance,spot,False
LUNA/EUR,LUNA,EUR,binance,spot,False
RVN/TRY,RVN,TRY,binance,spot,True
THETA/EUR,THETA,EUR,binance,spot,False
XVG/BUSD,XVG,BUSD,binance,spot,False
EPS/BTC,EPS,BTC,binance,spot,False
EPS/BUSD,EPS,BUSD,binance,spot,False
EPS/USDT,EPS,USDT,binance,spot,False
AUTO/BTC,AUTO,BTC,binance,spot,False
AUTO/BUSD,AUTO,BUSD,binance,spot,False
AUTO/USDT,AUTO,USDT,binance,spot,False
TKO/BTC,TKO,BTC,binance,spot,False
TKO/BIDR,TKO,BIDR,binance,spot,False
TKO/BUSD,TKO,BUSD,binance,spot,False
TKO/USDT,TKO,USDT,binance,spot,True
PUNDIX/ETH,PUNDIX,ETH,binance,spot,False
PUNDIX/USDT,PUNDIX,USDT,binance,spot,True
BTT/BRL,BTT,BRL,binance,spot,False
BTT/EUR,BTT,EUR,binance,spot,False
HOT/EUR,HOT,EUR,binance,spot,False
WIN/EUR,WIN,EUR,binance,spot,True
TLM/BTC,TLM,BTC,binance,spot,False
TLM/BUSD,TLM,BUSD,binance,spot,False
TLM/USDT,TLM,USDT,binance,spot,True
1INCHUP/USDT,1INCHUP,USDT,binance,spot,False
1INCHDOWN/USDT,1INCHDOWN,USDT,binance,spot,False
BTG/BUSD,BTG,BUSD,binance,spot,False
BTG/USDT,BTG,USDT,binance,spot,False
HOT/BUSD,HOT,BUSD,binance,spot,False
BNB/UAH,BNB,UAH,binance,spot,False
ONT/TRY,ONT,TRY,binance,spot,True
VET/EUR,VET,EUR,binance,spot,True
VET/GBP,VET,GBP,binance,spot,False
WIN/BRL,WIN,BRL,binance,spot,False
MIR/BTC,MIR,BTC,binance,spot,False
MIR/BUSD,MIR,BUSD,binance,spot,False
MIR/USDT,MIR,USDT,binance,spot,False
BAR/BTC,BAR,BTC,binance,spot,False
BAR/BUSD,BAR,BUSD,binance,spot,False
BAR/USDT,BAR,USDT,binance,spot,True
FORTH/BTC,FORTH,BTC,binance,spot,False
FORTH/BUSD,FORTH,BUSD,binance,spot,False
FORTH/USDT,FORTH,USDT,binance,spot,False
CAKE/GBP,CAKE,GBP,binance,spot,False
DOGE/RUB,DOGE,RUB,binance,spot,False
HOT/BRL,HOT,BRL,binance,spot,False
WRX/EUR,WRX,EUR,binance,spot,False
EZ/BTC,EZ,BTC,binance,spot,False
EZ/ETH,EZ,ETH,binance,spot,False
BAKE/USDT,BAKE,USDT,binance,spot,False
BURGER/BUSD,BURGER,BUSD,binance,spot,False
BURGER/USDT,BURGER,USDT,binance,spot,False
SLP/BUSD,SLP,BUSD,binance,spot,False
SLP/USDT,SLP,USDT,binance,spot,True
TRX/AUD,TRX,AUD,binance,spot,False
TRX/EUR,TRX,EUR,binance,spot,True
VET/TRY,VET,TRY,binance,spot,True
SHIB/USDT,SHIB,USDT,binance,spot,True
SHIB/BUSD,SHIB,BUSD,binance,spot,False
ICP/BTC,ICP,BTC,binance,spot,True
ICP/BNB,ICP,BNB,binance,spot,False
ICP/BUSD,ICP,BUSD,binance,spot,False
ICP/USDT,ICP,USDT,binance,spot,True
SHIB/EUR,SHIB,EUR,binance,spot,True
SHIB/RUB,SHIB,RUB,binance,spot,False
ETC/EUR,ETC,EUR,binance,spot,False
ETC/BRL,ETC,BRL,binance,spot,False
DOGE/BIDR,DOGE,BIDR,binance,spot,False
AR/BTC,AR,BTC,binance,spot,True
AR/BNB,AR,BNB,binance,spot,False
AR/BUSD,AR,BUSD,binance,spot,False
AR/USDT,AR,USDT,binance,spot,True
POLS/BTC,POLS,BTC,binance,spot,False
POLS/BNB,POLS,BNB,binance,spot,False
POLS/BUSD,POLS,BUSD,binance,spot,False
POLS/USDT,POLS,USDT,binance,spot,False
MDX/BTC,MDX,BTC,binance,spot,False
MDX/BNB,MDX,BNB,binance,spot,False
MDX/BUSD,MDX,BUSD,binance,spot,False
MDX/USDT,MDX,USDT,binance,spot,False
MASK/BNB,MASK,BNB,binance,spot,False
MASK/BUSD,MASK,BUSD,binance,spot,False
MASK/USDT,MASK,USDT,binance,spot,True
LPT/BTC,LPT,BTC,binance,spot,True
LPT/BNB,LPT,BNB,binance,spot,False
LPT/BUSD,LPT,BUSD,binance,spot,False
LPT/USDT,LPT,USDT,binance,spot,True
ETH/UAH,ETH,UAH,binance,spot,False
MATIC/BRL,MATIC,BRL,binance,spot,False
SOL/EUR,SOL,EUR,binance,spot,True
SHIB/BRL,SHIB,BRL,binance,spot,True
AGIX/BTC,AGIX,BTC,binance,spot,False
ICP/EUR,ICP,EUR,binance,spot,True
MATIC/GBP,MATIC,GBP,binance,spot,False
SHIB/TRY,SHIB,TRY,binance,spot,True
MATIC/BIDR,MATIC,BIDR,binance,spot,False
MATIC/RUB,MATIC,RUB,binance,spot,False
NU/BTC,NU,BTC,binance,spot,False
NU/BNB,NU,BNB,binance,spot,False
NU/BUSD,NU,BUSD,binance,spot,False
NU/USDT,NU,USDT,binance,spot,False
XVG/USDT,XVG,USDT,binance,spot,True
RLC/BUSD,RLC,BUSD,binance,spot,False
CELR/BUSD,CELR,BUSD,binance,spot,False
ATM/BUSD,ATM,BUSD,binance,spot,False
ZEN/BUSD,ZEN,BUSD,binance,spot,False
FTM/BUSD,FTM,BUSD,binance,spot,False
THETA/BUSD,THETA,BUSD,binance,spot,False
WIN/BUSD,WIN,BUSD,binance,spot,False
KAVA/BUSD,KAVA,BUSD,binance,spot,False
XEM/BUSD,XEM,BUSD,binance,spot,False
ATA/BTC,ATA,BTC,binance,spot,False
ATA/BNB,ATA,BNB,binance,spot,False
ATA/BUSD,ATA,BUSD,binance,spot,False
ATA/USDT,ATA,USDT,binance,spot,True
GTC/BTC,GTC,BTC,binance,spot,False
GTC/BNB,GTC,BNB,binance,spot,False
GTC/BUSD,GTC,BUSD,binance,spot,False
GTC/USDT,GTC,USDT,binance,spot,True
TORN/BTC,TORN,BTC,binance,spot,False
TORN/BNB,TORN,BNB,binance,spot,False
TORN/BUSD,TORN,BUSD,binance,spot,False
TORN/USDT,TORN,USDT,binance,spot,False
MATIC/TRY,MATIC,TRY,binance,spot,False
ETC/GBP,ETC,GBP,binance,spot,False
SOL/GBP,SOL,GBP,binance,spot,False
BAKE/BTC,BAKE,BTC,binance,spot,False
COTI/BUSD,COTI,BUSD,binance,spot,False
KEEP/BTC,KEEP,BTC,binance,spot,False
KEEP/BNB,KEEP,BNB,binance,spot,False
KEEP/BUSD,KEEP,BUSD,binance,spot,False
KEEP/USDT,KEEP,USDT,binance,spot,False
SOL/TRY,SOL,TRY,binance,spot,True
RUNE/GBP,RUNE,GBP,binance,spot,False
SOL/BRL,SOL,BRL,binance,spot,True
SC/BUSD,SC,BUSD,binance,spot,False
CHR/BUSD,CHR,BUSD,binance,spot,False
STMX/BUSD,STMX,BUSD,binance,spot,False
HNT/BUSD,HNT,BUSD,binance,spot,False
FTT/BUSD,FTT,BUSD,binance,spot,False
DOCK/BUSD,DOCK,BUSD,binance,spot,False
ADA/BIDR,ADA,BIDR,binance,spot,False
ERN/BNB,ERN,BNB,binance,spot,False
ERN/BUSD,ERN,BUSD,binance,spot,False
ERN/USDT,ERN,USDT,binance,spot,False
KLAY/BTC,KLAY,BTC,binance,spot,False
KLAY/BNB,KLAY,BNB,binance,spot,False
KLAY/BUSD,KLAY,BUSD,binance,spot,False
KLAY/USDT,KLAY,USDT,binance,spot,False
RUNE/EUR,RUNE,EUR,binance,spot,False
MATIC/AUD,MATIC,AUD,binance,spot,False
DOT/RUB,DOT,RUB,binance,spot,False
UTK/BUSD,UTK,BUSD,binance,spot,False
IOTX/BUSD,IOTX,BUSD,binance,spot,False
PHA/USDT,PHA,USDT,binance,spot,True
SOL/RUB,SOL,RUB,binance,spot,False
RUNE/AUD,RUNE,AUD,binance,spot,False
BUSD/UAH,BUSD,UAH,binance,spot,False
BOND/BTC,BOND,BTC,binance,spot,False
BOND/BNB,BOND,BNB,binance,spot,False
BOND/BUSD,BOND,BUSD,binance,spot,False
BOND/USDT,BOND,USDT,binance,spot,False
MLN/BTC,MLN,BTC,binance,spot,False
MLN/BNB,MLN,BNB,binance,spot,False
MLN/BUSD,MLN,BUSD,binance,spot,False
MLN/USDT,MLN,USDT,binance,spot,True
GRT/TRY,GRT,TRY,binance,spot,True
CAKE/BRL,CAKE,BRL,binance,spot,False
ICP/RUB,ICP,RUB,binance,spot,False
DOT/AUD,DOT,AUD,binance,spot,False
AAVE/BRL,AAVE,BRL,binance,spot,False
EOS/AUD,EOS,AUD,binance,spot,False
DEXE/USDT,DEXE,USDT,binance,spot,True
LTO/BUSD,LTO,BUSD,binance,spot,False
ADX/BUSD,ADX,BUSD,binance,spot,False
QUICK/BTC,QUICK,BTC,binance,spot,False
QUICK/BNB,QUICK,BNB,binance,spot,False
QUICK/BUSD,QUICK,BUSD,binance,spot,False
C98/USDT,C98,USDT,binance,spot,True
C98/BUSD,C98,BUSD,binance,spot,False
C98/BNB,C98,BNB,binance,spot,False
C98/BTC,C98,BTC,binance,spot,False
CLV/BTC,CLV,BTC,binance,spot,False
CLV/BNB,CLV,BNB,binance,spot,False
CLV/BUSD,CLV,BUSD,binance,spot,False
CLV/USDT,CLV,USDT,binance,spot,False
QNT/BTC,QNT,BTC,binance,spot,True
QNT/BNB,QNT,BNB,binance,spot,False
QNT/BUSD,QNT,BUSD,binance,spot,False
QNT/USDT,QNT,USDT,binance,spot,True
FLOW/BTC,FLOW,BTC,binance,spot,False
FLOW/BNB,FLOW,BNB,binance,spot,False
FLOW/BUSD,FLOW,BUSD,binance,spot,False
FLOW/USDT,FLOW,USDT,binance,spot,True
XEC/BUSD,XEC,BUSD,binance,spot,False
AXS/BRL,AXS,BRL,binance,spot,False
AXS/AUD,AXS,AUD,binance,spot,False
TVK/USDT,TVK,USDT,binance,spot,False
MINA/BTC,MINA,BTC,binance,spot,False
MINA/BNB,MINA,BNB,binance,spot,False
MINA/BUSD,MINA,BUSD,binance,spot,False
MINA/USDT,MINA,USDT,binance,spot,True
RAY/BNB,RAY,BNB,binance,spot,False
RAY/BUSD,RAY,BUSD,binance,spot,False
RAY/USDT,RAY,USDT,binance,spot,True
FARM/BTC,FARM,BTC,binance,spot,False
FARM/BNB,FARM,BNB,binance,spot,False
FARM/BUSD,FARM,BUSD,binance,spot,False
FARM/USDT,FARM,USDT,binance,spot,True
ALPACA/BTC,ALPACA,BTC,binance,spot,False
ALPACA/BNB,ALPACA,BNB,binance,spot,False
ALPACA/BUSD,ALPACA,BUSD,binance,spot,False
ALPACA/USDT,ALPACA,USDT,binance,spot,False
TLM/TRY,TLM,TRY,binance,spot,True
QUICK/USDT,QUICK,USDT,binance,spot,True
ORN/BUSD,ORN,BUSD,binance,spot,False
MBOX/BTC,MBOX,BTC,binance,spot,False
MBOX/BNB,MBOX,BNB,binance,spot,False
MBOX/BUSD,MBOX,BUSD,binance,spot,False
MBOX/USDT,MBOX,USDT,binance,spot,True
VGX/BTC,VGX,BTC,binance,spot,False
VGX/ETH,VGX,ETH,binance,spot,False
FOR/USDT,FOR,USDT,binance,spot,False
REQ/USDT,REQ,USDT,binance,spot,True
GHST/USDT,GHST,USDT,binance,spot,False
TRU/RUB,TRU,RUB,binance,spot,False
FIS/BRL,FIS,BRL,binance,spot,False
WAXP/USDT,WAXP,USDT,binance,spot,True
WAXP/BUSD,WAXP,BUSD,binance,spot,False
WAXP/BNB,WAXP,BNB,binance,spot,False
WAXP/BTC,WAXP,BTC,binance,spot,False
TRIBE/BTC,TRIBE,BTC,binance,spot,False
TRIBE/BNB,TRIBE,BNB,binance,spot,False
TRIBE/BUSD,TRIBE,BUSD,binance,spot,False
TRIBE/USDT,TRIBE,USDT,binance,spot,False
GNO/USDT,GNO,USDT,binance,spot,True
GNO/BUSD,GNO,BUSD,binance,spot,False
GNO/BNB,GNO,BNB,binance,spot,False
GNO/BTC,GNO,BTC,binance,spot,False
ARPA/TRY,ARPA,TRY,binance,spot,True
PROM/BTC,PROM,BTC,binance,spot,False
MTL/BUSD,MTL,BUSD,binance,spot,False
OGN/BUSD,OGN,BUSD,binance,spot,False
XEC/USDT,XEC,USDT,binance,spot,True
C98/BRL,C98,BRL,binance,spot,False
SOL/AUD,SOL,AUD,binance,spot,False
XRP/BIDR,XRP,BIDR,binance,spot,False
POLY/BUSD,POLY,BUSD,binance,spot,False
ELF/USDT,ELF,USDT,binance,spot,False
DYDX/USDT,DYDX,USDT,binance,spot,True
DYDX/BUSD,DYDX,BUSD,binance,spot,False
DYDX/BNB,DYDX,BNB,binance,spot,False
DYDX/BTC,DYDX,BTC,binance,spot,False
ELF/BUSD,ELF,BUSD,binance,spot,False
POLY/USDT,POLY,USDT,binance,spot,False
IDEX/USDT,IDEX,USDT,binance,spot,False
VIDT/USDT,VIDT,USDT,binance,spot,False
SOL/BIDR,SOL,BIDR,binance,spot,False
BTC/USDP,BTC,USDP,binance,spot,False
ETH/USDP,ETH,USDP,binance,spot,False
BNB/USDP,BNB,USDP,binance,spot,False
USDP/BUSD,USDP,BUSD,binance,spot,False
USDP/USDT,USDP,USDT,binance,spot,True
GALA/USDT,GALA,USDT,binance,spot,True
GALA/BUSD,GALA,BUSD,binance,spot,False
GALA/BNB,GALA,BNB,binance,spot,False
GALA/BTC,GALA,BTC,binance,spot,False
FTM/BIDR,FTM,BIDR,binance,spot,False
ALGO/BIDR,ALGO,BIDR,binance,spot,False
CAKE/AUD,CAKE,AUD,binance,spot,False
KSM/AUD,KSM,AUD,binance,spot,False
WAVES/RUB,WAVES,RUB,binance,spot,False
SUN/BUSD,SUN,BUSD,binance,spot,False
ILV/USDT,ILV,USDT,binance,spot,True
ILV/BUSD,ILV,BUSD,binance,spot,False
ILV/BNB,ILV,BNB,binance,spot,False
ILV/BTC,ILV,BTC,binance,spot,False
REN/BUSD,REN,BUSD,binance,spot,False
YGG/USDT,YGG,USDT,binance,spot,True
YGG/BUSD,YGG,BUSD,binance,spot,False
YGG/BNB,YGG,BNB,binance,spot,False
YGG/BTC,YGG,BTC,binance,spot,False
STX/BUSD,STX,BUSD,binance,spot,False
SYS/USDT,SYS,USDT,binance,spot,True
DF/USDT,DF,USDT,binance,spot,False
SOL/USDC,SOL,USDC,binance,spot,True
ARPA/RUB,ARPA,RUB,binance,spot,False
LTC/UAH,LTC,UAH,binance,spot,False
FET/BUSD,FET,BUSD,binance,spot,False
ARPA/BUSD,ARPA,BUSD,binance,spot,False
LSK/BUSD,LSK,BUSD,binance,spot,False
AVAX/BIDR,AVAX,BIDR,binance,spot,False
ALICE/BIDR,ALICE,BIDR,binance,spot,False
FIDA/USDT,FIDA,USDT,binance,spot,True
FIDA/BUSD,FIDA,BUSD,binance,spot,False
FIDA/BNB,FIDA,BNB,binance,spot,False
FIDA/BTC,FIDA,BTC,binance,spot,False
DENT/BUSD,DENT,BUSD,binance,spot,False
FRONT/USDT,FRONT,USDT,binance,spot,False
CVP/USDT,CVP,USDT,binance,spot,False
AGLD/BTC,AGLD,BTC,binance,spot,False
AGLD/BNB,AGLD,BNB,binance,spot,False
